"center","id","visit","YSCA1A","YSCA1B","YSCA1C","YSCA2A","YSCA2B","YSCA2C","YSCA9","YSCA1","YSCA1A1","YSCA1A2","YSCA1B0","YSCA1B1","YSCA1B2","YSCA1C0","YSCA1C1","YSCA1C2","YSCA2","YSCA2A1","YSCA2A2","YSCA2B0","YSCA2B1","YSCA2B2","YSCA2C0","YSCA2C1","YSCA2C2","YSCA3","YSCA3A1","YSCA3B0","YSCA3B1","YSCA3C0","YSCA3C1","YSCA4","YSCA4A1","YSCA4B0","YSCA4B1","YSCA4C0","YSCA4C1","YSCA5A","YSCA5B","YSCA6A","YSCA6B","YSCA6C","YSCA6D","YSCA7A","YSCA8A","YSCA8B","YSCA8C","YSCA8D","YSCA8E","YSCA8F","YSCA8G","YSCA10"
"SO","SO10555",18,,,,,,,"ABW",0,,,,,,,,,0,,,,,,,,,0,,,,,,1,2,0,,,,1,1,0,1,0,2,0,,,,,,,,1/15/2004
"SO","SO10564",12,"KICKBALL","BASKETBALL",,"COLLECTS DOLLBABIES",,,"DJL",1,1,1,1,2,1,0,,,1,0,1,0,,,,,,0,,,,,,1,1,1,1,0,,3,2,1,1,1,1,1,2,1,3,3,9,,,2/15/2000
"SO","SO10570",12,"FOOTBALL,BASKETBALL,BASEBALL","RIDING BIKE,SWIMMING",,"RIDING GO-CART,READING","PLAYSTATION,COMPUTERIZED GAME",,"MTD",1,1,1,1,1,1,0,,,1,1,1,1,2,1,0,,,1,2,0,,,,1,1,1,1,1,1,3,2,2,1,2,2,1,2,2,2,2,2,2,9,2/15/1999
"SO","SO10570",18,"FOOTBALL",,,"READING SPORTS MAGAZINES","PLAYING MONOPOLY","PLAY CARDS","DSB",1,2,2,0,,,,,,1,1,1,1,1,2,1,1,1,0,,,,,,1,2,1,1,0,,2,2,2,1,2,2,1,2,2,1,2,9,,,5/15/2005
"SO","SO10588",12,"WRESTLING,BASKETBALL",,,"PLAY CARDS","PLAY SCHOOL",,"MTD",1,,2,0,,,,,,1,,1,1,1,2,0,,,1,1,0,,,,1,2,0,,,,3,0,2,1,2,1,1,2,3,2,9,9,,,2/15/1999
"SO","SO10592",12,"BASKETBALL","FOOTBALL","BASEBALL","VIDEO GAMES","READING BOOKS-SCARY STORIES",,"MTD",1,1,2,1,2,2,1,1,2,1,1,2,1,0,2,0,,,1,2,0,,,,1,1,1,1,0,,3,0,2,2,2,2,1,2,2,3,2,3,2,2,4/15/1999
"SO","SO10592",18,"BASKETBALL","FOOTBALL","SOCCER","MONOPOLY","PLAYING CARDS",,"DSB",1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,0,,,1,2,0,,,,1,1,1,1,1,1,3,2,9,2,2,2,1,0,3,3,2,9,,,5/15/2005
"SO","SO10607",18,"BASKETBALL",,,,,,"BBN",1,2,1,0,,,,,,0,,,,,,,,,1,1,0,,,,1,1,1,1,1,1,2,1,1,1,2,1,1,3,9,3,9,,,,2/15/2005
"SO","SO10615",12,"BASKETBALL","TRACK",,"READING",,,"MCP",1,2,1,1,0,1,0,,,1,2,1,0,,,,,,0,,,,,,1,2,1,2,1,2,3,2,2,2,2,2,1,2,3,2,2,9,,,10/15/1998
"SO","SO10615",18,"BASKETBALL",,,"READING",,,"BBN",1,2,2,0,,,,,,1,1,,0,,,,,,0,,,,,,1,2,1,1,0,,3,2,2,1,2,2,0,,,,,,,,2/15/2005
"SO","SO10628",12,"BASKETBALL",,,"WORKING ON COMPUTERS","CARS HELP WORK ON THEM",,"MCP",1,1,1,0,,,,,,1,2,2,1,2,2,0,,,0,,,,,,1,1,0,,,,1,1,2,1,1,1,1,3,3,2,2,3,9,,9/15/1998
"SO","SO10628",18,,,,"WORK ON CARS",,,"BBN",0,,,,,,,,,1,2,1,0,,,,,,0,,,,,,1,2,1,1,0,,3,2,1,1,1,2,0,,,,,,,,1/15/2004
"SO","SO10630",12,"BASKETBALL","SOCCER",,"CRAFTS","BOARD GAMES",,"MCP",1,1,1,1,0,1,0,,,1,1,1,1,2,1,0,,,1,1,0,,,,1,2,1,2,0,,2,2,0,1,1,2,1,2,1,3,1,3,3,0,9/15/1998
"SO","SO10630",18,"TENNIS","BASKETBALL",,"CRAFTS",,,"BBN",1,0,2,1,0,1,0,,,1,1,2,0,,,,,,0,,,,,,1,1,1,2,0,,2,2,0,1,2,1,0,,,,,,,,3/15/2005
"SO","SO10642",18,"FOOTBALL","WRESTLING","SHOT PUTT","WRITE MUSIC",,,"BBN",1,0,1,1,2,2,1,2,2,1,2,1,0,,,,,,0,,,,,,1,2,1,2,1,2,3,1,1,2,0,2,1,2,3,3,3,2,9,,12/15/2004
"SO","SO10656",12,"BASKETBALL","VOLLEYBALL","SOCCER","NINTENDO GAMES",,,"MCP",1,1,2,1,1,1,1,1,1,1,0,1,0,,,,,,1,1,0,,,,1,1,1,0,0,,3,1,1,1,1,1,1,3,2,2,3,3,2,9,12/15/1998
"SO","SO10656",18,"SWIMMING",,,"CARS, HANG OUT",,,"BBN",1,0,2,0,,,,,,1,2,2,0,,,,,,0,,,,,,1,1,1,1,0,,2,2,1,1,1,2,0,,,,,,,,2/15/2005
"SO","SO10674",12,"RUNNING TRACK","KICK BALL","BASKETBALL","SKATING","DANCING","SINGING","MCP",1,1,1,1,0,1,1,1,1,1,0,1,1,2,2,1,1,1,0,,,,,,1,2,1,2,1,2,0,2,2,0,2,0,1,2,2,2,2,9,,,11/15/1998
"SO","SO10674",18,,,,"BAND, COLOR GUARD",,,"BBN",0,,,,,,,,,1,1,2,0,,,,,,0,,,,,,0,,,,,,3,2,1,1,0,1,0,,,,,,,,1/15/2005
"SO","SO10689",12,"SOCCER",,,"SINGING","DANCING","COOKING","MCP",1,0,2,0,,,,,,1,2,2,1,2,2,1,1,1,0,,,,,,1,2,1,2,1,1,3,2,0,1,2,1,1,1,2,3,1,9,,,1/15/2000
"SO","SO10689",18,"FISHING","FOOTBALL",,"SING",,,"BBN",1,1,2,1,1,1,0,,,1,2,2,0,,,,,,1,2,0,,,,1,2,1,2,1,2,3,2,1,1,1,2,0,,,,,,,,2/15/2005
"SO","SO10723",12,"BASKETBALL","SOFTBALL","SOCCER",,,,"ABW",1,1,1,1,1,1,1,1,2,0,,,,,,,,,0,,,,,,1,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1,3,2,9,,3/15/1999
"SO","SO10723",18,,,,,,,"ABW",0,,,,,,,,,0,,,,,,,,,0,,,,,,1,1,0,,,,1,0,1,0,0,1,0,,,,,,,,12/15/2005
"SO","SO10735",12,"BASKETBALL","FOOTBALL",,,,,"DJL",1,2,1,1,0,1,0,,,0,,,,,,,,,0,,,,,,1,1,1,1,0,,3,2,9,1,1,0,1,0,0,1,0,3,9,,3/15/1999
"SO","SO10735",18,"BASKETBALL","FOOTBALL",,"PLAY GUITAR",,,"DSB",1,0,1,1,0,1,0,,,1,1,2,0,,,,,,0,,,,,,1,2,0,,,,2,2,1,1,1,2,1,9,9,9,9,2,9,,9/15/2005
"SO","SO10768",12,"FOOTBALL","WRESTLING","BASKETBALL","FOOTBALL TRADING CARDS","VIDEO GAMES",,"DJL",1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,0,,,0,,,,,,1,0,1,0,0,,3,1,2,1,1,1,1,2,2,2,0,3,9,,3/15/2000
"SO","SO10779",12,"BASEBALL","BASKETBALL",,"SKATING","RIDE BIKE",,"MCP",1,1,1,1,1,0,0,,,1,1,1,1,1,2,0,,,0,,,,,,0,,,,,,2,2,1,1,2,1,1,3,3,3,3,9,,,8/15/1999
"SO","SO10779",18,"BASKETBALL",,,"CARS",,,"DYC",1,0,1,0,,,,,,1,1,1,0,,,,,,0,,,,,,0,,,,,,2,1,2,2,2,1,0,,,,,,,,2/15/2005
"SO","SO10784",12,"BASKETBALL","FOOTBALL",,"DRAWING",,,"DJL",1,1,1,1,2,1,0,,,1,1,1,0,,,,,,1,1,0,,,,1,1,1,1,0,,3,1,9,1,2,2,1,2,1,3,1,9,,,11/15/1998
"SO","SO10784",18,"BASEBALL",,,,,,"DSB",1,1,1,0,,,,,,0,,,,,,,,,0,,,,,,1,2,1,1,1,1,3,1,9,2,2,2,0,,,,,,,,8/15/2005
"SO","SO10796",12,"SOCCER",,,"PLAY STATION",,,"BBN",1,2,1,0,,,,,,1,1,1,0,,,,,,0,,,,,,1,0,1,1,0,,2,2,1,1,1,1,1,3,3,3,3,9,,,11/15/1999
"SO","SO10796",18,"SWIMMING",,,,,,"BBN",1,0,2,0,,,,,,0,,,,,,,,,0,,,,,,1,2,0,,,,3,2,0,1,1,2,0,,,,,,,,2/15/2005
"SO","SO10804",12,"BASKETBALL",,,"READING",,,"MCP",1,1,1,0,,,,,,1,2,2,0,,,,,,0,,,,,,1,2,1,1,0,,2,0,9,1,2,2,1,2,2,3,2,9,,,1/15/2000
"SO","SO10804",18,,,,"PLAY CHECKERS AND CARD GAMES",,,"BBN",0,,,,,,,,,1,1,1,0,,,,,,0,,,,,,1,1,0,,,,1,0,9,1,1,2,0,,,,,,,,12/15/2005
"SO","SO10838",18,"BASKETBALL","BOWLING",,"WRITE",,,"DSB",1,1,1,1,2,1,0,,,1,2,2,0,,,,,,1,2,1,1,0,,0,,,,,,2,2,2,1,1,2,0,,,,,,,,3/15/2005
"SO","SO10845",12,"BIKE RIDING","BASKETBALL",,"DOLLS",,,"ABW",1,1,2,1,2,2,0,,,1,2,1,0,,,,,,1,2,1,2,0,,1,2,1,1,1,2,3,1,2,1,2,1,1,3,2,2,2,3,9,,1/15/1999
"SO","SO10845",18,,,,,,,"ABW",0,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,0,1,1,1,1,1,1,3,9,3,9,3,9,,12/15/2004
"SO","SO10853",12,"FOOTBALL","BASKETBALL",,"BUILDING MODELS","DRAWING",,"ABW",1,2,2,1,1,1,0,,,1,1,2,1,2,2,0,,,1,2,0,,,,1,1,1,0,0,,3,1,2,2,2,1,1,2,3,3,2,3,,,10/15/1998
"SO","SO10853",18,,,,"CHEERLEADING",,,"ABW",0,,,,,,,,,1,2,0,0,,,,,,0,,,,,,0,,,,,,2,2,2,1,1,1,0,,,,,,,,12/15/2004
"SO","SO10881",12,"SWIMMING","TRACK","BASKETBALL",,,,"DJL",1,2,1,1,2,2,1,2,1,0,,,,,,,,,1,2,1,1,0,,1,1,1,1,1,1,3,2,2,2,1,2,1,2,2,1,2,3,3,,5/15/1999
"SO","SO10881",18,"TRACK","FOOTBALL",,"HIKING","TUTORING",,"DSB",1,2,2,1,1,1,0,,,1,2,2,1,1,1,0,,,0,,,,,,1,2,1,2,0,,2,2,2,2,2,2,1,9,9,9,9,3,9,,8/15/2005
"SO","SO10899",12,"FOOTBALL","BASKETBALL",,"VIDEO GAMES",,,"BBN",1,1,1,1,0,1,0,,,1,0,0,0,,,,,,0,,,,,,1,2,1,2,0,,3,0,2,2,2,1,1,2,2,2,2,,,,1/15/1999
"SO","SO10905",18,"WATER PLAY","CHEERLEADER & STEPPER",,"BABYSITTING",,,"DSB",1,1,1,1,1,1,0,,,1,1,1,0,,,,,,0,,,,,,1,1,1,2,1,1,2,1,2,1,1,2,0,,,,,,,,2/15/2005
"SO","SO10918",12,"FOOTBALL",,,"BASEBALL CARDS",,,"9",1,2,2,0,,,,,,1,1,0,0,,,,,,0,,,,,,1,1,0,,,,3,0,1,1,2,0,1,2,2,0,3,1,9,,12/15/1998
"SO","SO10918",18,"FOOTBALL",,,"FIX CARS",,,"TLC",1,1,2,0,,,,,,1,1,1,0,,,,,,0,,,,,,1,1,0,,,,3,2,2,1,2,1,0,,,,,,,,4/15/2005
"SO","SO10926",12,"BASKETBALL","CHEERLEADING","VOLLEYBALL","CLARNET","SKATING","COLLECTOR-BEENIE BABIES, BARBIES,BEARS",,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,0,,,,1,2,1,1,0,,3,2,1,1,1,1,1,3,1,2,2,2,3,9,12/15/1998
"SO","SO10959",18,"BASKETBALL","FOOTBALL",,"CARS",,,"BBN",1,0,1,1,1,2,0,,,1,2,1,0,,,,,,1,0,0,,,,1,2,1,0,0,,2,2,0,0,0,2,1,3,9,3,9,3,,,2/15/2005
"SO","SO10960",12,"BASEBALL","BASKETBALL",,"CRAFTS, DREAM CATCHERS,ORAGAMI,KEY CHAINS",,,"DJL",1,0,1,1,2,1,0,,,1,1,2,,,,0,,,1,2,1,1,1,1,1,2,1,1,0,,3,2,1,2,1,1,1,2,2,3,2,3,9,,1/15/1999
"SO","SO10993",12,"BASKETBALL","BASEBALL",,"DRUMS",,,"MCP",1,0,0,1,2,1,0,,,1,1,0,0,,,,,,0,,,,,,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,9,,,10/15/1998
"SO","SO10993",18,"WRESTLING","CHEERLEADING","DANCE",,,,"BBN",1,1,1,1,0,2,1,2,2,0,,,,,,,,,1,1,1,2,0,,1,2,1,2,1,2,2,0,1,1,1,1,1,3,3,3,3,,,,1/15/2005
"SO","SO11001",12,,,,"SING","KICKBALL","DRAMA - WRITING PLAYS","MCP",0,,,,,,,,,1,2,1,1,0,1,1,2,2,1,2,0,,,,1,0,0,,,,3,0,0,1,1,1,1,1,1,3,2,9,,,12/15/1999
"SO","SO11001",18,,,,,,,"BBN",0,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,1,0,1,1,1,1,0,,,,,,,,3/15/2006
"SO","SO11050",12,"SWIMMING","BIKERIDING","BASKETBALL",,,,"DJL",1,2,1,1,0,1,1,0,1,0,,,,,,,,,0,,,,,,1,1,1,1,1,1,2,0,1,1,1,1,1,3,3,2,9,9,,,1/15/2000
"SO","SO11050",18,"TENNIS","FISHING",,"READING","VOLUNTEER WORK WITH THE ELDERLY",,"DSB",1,0,0,1,1,1,0,,,1,2,2,1,0,1,0,,,0,,,,,,1,2,1,1,0,,3,1,1,1,1,1,1,9,9,9,9,3,9,,2/15/2005
"SO","SO11069",12,"BIKE RIDING",,,"COLLECT PRESCIOUS MOMENTS",,,"CRJ",1,2,1,0,,,,,,1,1,1,0,,,,,,1,1,0,,,,1,1,0,,,,3,2,0,1,1,1,1,2,2,1,1,9,,,3/15/1999
"SO","SO11075",12,"BASKETBALL","FOOTBALL","BIKE RIDING","PLAYSTATION",,,"DJL",1,0,1,1,0,0,1,2,2,1,0,2,0,,,,,,0,,,,,,1,1,1,1,0,,2,2,2,2,2,2,1,2,0,3,1,9,,,5/15/2000
"SO","SO11102",12,"BASKETBALL","FOOTBALL",,"DRAWING","WRITING",,"DJL",1,1,2,1,1,1,0,,,1,1,1,1,2,1,0,,,0,,,,,,1,1,1,1,1,2,3,2,2,2,2,1,1,2,2,3,1,9,,,11/15/1998
"SO","SO11102",18,"BASKETBALL","FOOTBALL",,,,,"DSB",1,2,2,1,1,1,0,,,0,,,,,,,,,0,,,,,,1,2,1,2,1,2,3,2,2,2,2,2,0,,,,,,,,9/15/2005
"SO","SO11110",12,"BASKETBALL","SKATING",,"CARS","PLAY THE TRUMPET","BIKE RIDING","MCP",1,1,1,1,0,1,0,,,1,1,1,1,1,2,1,2,2,1,2,1,2,0,,1,2,1,0,1,1,3,2,1,1,2,1,1,2,3,3,3,3,9,,8/15/1999
"SO","SO11110",18,"BASKETBALL","LACROSSE","FOOTBALL","GUITAR",,,"DYC",1,1,1,1,1,1,1,0,1,1,2,2,0,,,,,,0,,,,,,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,3,9,9,,,3/15/2005
"SO","SO11123",18,"BASKETBALL","FOOTBALL","BASEBALL","COLLECT BASEBALL & BASKETBALL CARDS","PLAY CARDS",,"DSB",1,2,2,1,1,1,1,0,1,1,1,1,1,2,0,0,,,0,,,,,,1,2,1,2,1,1,3,2,2,2,2,2,1,2,3,9,2,9,,,4/15/2005
"SO","SO11135",12,"VOLLEYBALL","TRACK","BASKETBALL","BOARD GAMES",,,"DJL",1,0,1,1,2,2,1,0,0,1,0,1,0,,,,,,0,,,,,,1,1,1,1,0,,2,0,1,1,1,2,1,0,2,3,2,2,2,,11/15/1999
"SO","SO11135",18,"VOLLEYBALL","BASKETBALL",,"SINGING","WRITING",,"DSB",1,0,2,1,1,1,0,,,1,2,2,1,1,1,0,,,0,,,,,,1,1,1,1,1,1,2,2,1,1,1,2,0,,,,,,,,11/15/2005
"SO","SO11147",12,"BASKETBALL","SWIMMING",,"CAMERA OPERTOR AT CHURCH",,,"DJL",1,2,2,1,1,1,0,,,1,2,2,0,,,,,,0,,,,,,1,2,1,1,1,2,2,2,2,1,2,1,1,3,3,2,0,3,9,,11/15/1999
"SO","SO11147",18,"BASKETBALL","STEP",,"CARDS",,,"DKM",1,0,1,1,1,2,0,,,1,0,2,0,,,,,,1,1,0,,,,1,1,0,,,,2,2,2,1,2,2,1,9,9,2,9,3,2,9,2/15/2005
"SO","SO11151",12,"BASKETBALL","VOLLEYBALL","CHEERLEADING","ROCKS",,,"DJL",1,1,1,1,1,1,1,2,1,1,0,0,0,,,,,,1,0,0,,,,1,1,1,1,0,,3,2,2,1,1,1,1,2,3,3,2,9,,,11/15/1999
"SO","SO11151",18,,,,,,,"DKM",0,,,,,,,,,0,,,,,,,,,0,,,,,,1,2,1,1,0,,3,1,1,1,1,2,1,2,9,3,9,2,9,,3/15/2005
"SO","SO11196",12,"FOOTBALL",,,"RAKING LEAVES","VIDEO GAMES",,"DJL",1,2,1,0,,,,,,1,1,1,1,1,0,0,,,0,,,,,,1,0,1,1,1,2,3,2,2,1,1,1,1,2,3,3,9,2,9,,11/15/1999
"SO","SO11196",18,"FOOTBALL","BASKETBALL","BASEBALL","PICKING UP FEMALES",,,"DYC",1,0,2,1,2,0,1,0,1,1,2,1,0,,,,,,0,,,,,,1,1,1,2,0,,2,2,1,2,2,1,1,2,9,9,9,9,,,2/15/2005
"SO","SO11208",12,"SWIMMING","SOFTBALL",,"CRAFTS","DRAWING",,"MCP",1,1,1,1,1,1,0,,,1,0,2,1,0,1,0,,,1,0,1,1,0,,1,0,1,1,1,0,2,0,1,1,2,1,1,3,3,3,3,9,,,9/15/1998
"SO","SO11208",18,"GOLF","SOFTBALL",,"CRAFTS",,,"BBN",1,2,1,1,0,1,0,,,1,1,2,0,,,,,,1,2,1,1,0,,1,1,0,,,,2,2,2,2,2,1,1,2,2,9,9,3,3,2,3/15/2005
"SO","SO11216",12,"BASKETBALL","BASEBALL",,,,,"ABW",1,1,1,1,2,1,0,,,0,,,,,,,,,0,,,,,,1,0,0,,,,3,2,1,1,2,2,1,2,3,2,3,9,,,12/15/1998
"SO","SO11216",18,,,,"CARS","DIRT BIKES",,"ABW",0,,,,,,,,,1,2,2,1,2,2,0,,,0,,,,,,1,1,0,,,,1,2,1,1,2,1,0,,,,,,,,3/15/2005
"SO","SO11229",12,"BASKETBALL","VOLLEYBALL","KICKBALL","READING","CRAFTS",,"DJL",1,0,1,1,1,1,1,2,2,1,2,2,1,1,2,0,,,1,2,1,2,1,1,1,2,1,0,1,1,3,1,0,2,1,2,1,3,3,2,2,9,,,11/15/1999
"SO","SO11229",18,"FOOTBALL","BASKETBALL",,"SINGING","READING","BABYSITTING","DKM",1,1,0,1,1,1,0,,,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,0,,2,2,1,2,2,2,1,,,,,,,9,1/15/2005
"SO","SO11234",12,"FOOTBALL","BASKETBALL","BIKERIDING","DRAWING",,,"DJL",1,1,2,1,1,1,1,2,2,1,2,2,0,,,,,,1,2,0,,,,1,1,1,2,1,2,2,1,1,1,2,2,1,2,3,3,2,1,9,,11/15/1999
"SO","SO11234",18,"FOOTBALL","BASKETBALL",,"DRAWING",,,"DSB",1,0,1,1,1,2,0,,,1,0,2,0,,,,,,0,,,,,,1,2,1,2,1,1,2,2,1,1,1,1,0,,,,,,,,11/15/2005
"SO","SO11241",12,,,,"CRAFTS",,,"CRJ",0,,,,,,,,,1,1,1,0,,,,,,1,1,0,,,,0,,,,,,1,1,1,1,1,1,1,2,2,2,2,9,,,12/15/1998
"SO","SO11241",18,"TENNIS","BASKETBALL",,"WRITE PLAYS","SINGING","DESIGNING CLOTHES","DLB",1,0,2,1,1,1,0,,,1,2,2,1,2,1,1,2,2,0,,,,,,1,2,1,1,1,2,3,1,1,2,1,2,0,,,,,,,,7/15/2005
"SO","SO11257",12,"TENNIS",,,"KEY CHAIN COLLECTION","COLLECTS CATS",,"DJL",1,2,2,0,,,,,,1,1,1,1,1,1,0,,,1,1,1,1,0,,1,1,1,2,0,,3,2,9,1,1,1,1,1,2,1,1,2,2,0,4/15/1999
"SO","SO11257",18,"BASKETBALL","TENNIS","BOWLING","PLAYING CARDS","READING","MAKE JEWELRY","DSB",1,0,0,1,0,1,1,1,0,1,2,2,1,2,1,1,0,1,0,,,,,,1,1,1,1,0,,2,1,0,1,1,2,0,,,,,,,,8/15/2005
"SO","SO11262",18,"FOOTBALL","BASKETBALL",,"VIDEO GAMES",,,"BBN",1,1,1,1,1,1,0,,,1,1,2,0,,,,,,0,,,,,,1,2,1,2,0,,2,1,2,2,2,2,1,2,2,2,9,9,,,7/15/2005
"SO","SO11273",12,,,,"STEP DANCING","DANCING","READING","MCP",0,,,,,,,,,1,1,1,1,1,2,1,1,0,1,2,0,,,,1,2,1,2,0,,3,1,2,0,2,2,1,1,1,2,1,2,9,,9/15/1999
"SO","SO11273",18,"BIKE RIDING",,,"DOING HAIR",,,"BBN",1,0,2,0,,,,,,1,2,2,0,,,,,,0,,,,,,1,2,1,2,0,,2,1,2,1,2,1,0,,,,,,,,3/15/2005
"SO","SO11290",12,"BASKETBALL","SOCCER","FOOTBALL","CRAFTS","SEWING-MAKING PILLOWS-CLASS AT SCHOOL",,"MTD",1,1,1,1,1,2,1,1,0,1,1,2,1,1,2,0,,,0,,,,,,1,1,0,,,,3,0,9,2,2,2,1,2,9,2,2,2,2,9,4/15/1999
"SO","SO11290",18,,,,"COOKING","CARDS",,"ABW",0,,,,,,,,,1,1,2,1,1,1,0,,,0,,,,,,1,1,1,1,0,,2,0,9,1,2,2,0,,,,,,,,3/15/2005
"SO","SO11305",12,"BIKE RIDING,BASEBALL",,,"PLAYING CARDS,CRAFTS-ART WORK","ART WORK-DRAWING CARTOON CHARACTERS",,"MTD",1,0,1,0,,,,,,1,2,2,1,2,2,0,,,1,1,0,,,,1,2,1,2,0,,3,2,2,2,1,1,1,2,3,2,2,3,3,3,4/15/1999
"SO","SO11305",18,"BIKE RIDING",,,"PLAYING CARDS",,,"DSB",1,0,1,0,,,,,,1,2,1,0,,,,,,0,,,,,,1,2,1,2,1,1,3,2,1,2,2,2,1,2,9,2,3,2,9,,4/15/2005
"SO","SO11318",12,"BASKETBALL","FOOTBALL",,"BOARD GAMES","PLAY POOL",,"MCP",1,1,1,1,2,2,0,,,1,2,2,1,0,0,0,,,1,1,0,,,,1,2,1,2,1,2,2,2,2,2,2,2,1,3,3,2,1,3,3,9,12/15/1998
"SO","SO11318",18,,,,"BASKETBALL","FOOTBALL",,"ABW",0,,,,,,,,,1,2,2,1,2,2,0,,,0,,,,,,1,1,1,1,0,,2,2,1,1,1,0,0,,,,,,,,2/15/2005
"SO","SO11326",12,"FOOTBALL","BASKET BALL","TENNIS","COLLECTING CARDS",,,"CRJ",1,2,2,1,1,1,1,0,2,1,0,2,0,,,,,,1,2,0,,,,1,1,0,,,,3,0,2,2,2,2,1,2,0,2,2,1,2,9,1/15/1999
"SO","SO11326",18,"SWIMMING","FOOTBALL","BASKETBALL","DRAW","PLAYING CARDS","PLAYING WITH HIS DOGS","DSB",1,2,1,1,0,2,1,0,0,1,2,2,1,2,2,1,2,2,0,,,,,,1,2,1,2,1,1,2,2,2,1,2,2,1,2,3,3,1,2,9,,7/15/2005
"SO","SO11332",12,"FOOTBALL","BASKETBALL",,,,,"MCP",1,0,1,1,1,1,0,,,0,,,,,,,,,0,,,,,,1,1,1,1,0,,1,0,1,1,1,1,1,1,3,3,3,2,3,9,2/15/1999
"SO","SO11344",12,"FOOTBALL","BASKETBALL",,"PLAYING DRUMS",,,"MCP",1,1,2,1,0,1,0,,,1,2,2,0,,,,,,1,1,0,,,,1,1,1,1,1,2,1,0,0,1,2,2,1,1,1,2,2,3,9,,10/15/1998
"SO","SO11344",18,,,,"PIANO","PLAY DRUMS",,"BBN",0,,,,,,,,,1,0,1,1,0,2,0,,,0,,,,,,1,2,1,1,1,1,2,1,2,2,2,2,0,,,,,,,,1/15/2005
"SO","SO11359",12,"BASKETBALL","BASEBALL",,"CARS",,,"ABW",1,2,2,1,1,1,0,,,1,2,2,0,,,,,,1,2,0,,,,1,1,1,1,0,,0,1,9,2,2,2,1,2,2,3,3,9,,,4/15/1999
"SO","SO11359",18,"BASKETBALL","FOOTBALL",,"VIDEO GAMES",,,"ABW",1,2,2,1,1,2,0,,,1,1,1,0,,,,,,1,1,0,,,,1,0,1,1,1,1,3,2,9,1,1,2,1,2,3,2,2,3,9,,3/15/2005
"SO","SO11387",12,"SWIMMING","TRACK","SOCCER",,,,"BBN",1,0,1,1,1,2,1,1,2,0,,,,,,,,,0,,,,,,1,1,1,1,0,,3,2,0,1,1,0,1,2,2,2,2,2,,,2/15/1999
"SO","SO11387",18,,,,,,,"BBN",0,,,,,,,,,0,,,,,,,,,0,,,,,,1,2,0,,,,3,0,1,1,1,2,0,,,,,,,,3/15/2005
"SO","SO11393",12,"FOOTBALL","BASEBALL","SKATING","MODEL CARS",,,"ABW",1,1,2,1,2,2,1,1,2,1,0,1,0,,,,,,0,,,,,,1,2,0,,,,3,1,0,0,2,2,1,3,3,3,3,3,9,,12/15/1998
"SO","SO11393",18,"WRESTLING","FOOTBALL","BASKETBALL","COIN COLLECTING",,,"ABW",1,1,1,1,1,1,1,2,1,1,0,1,0,,,,,,1,1,1,1,0,,1,1,1,1,1,1,3,2,1,1,1,1,1,2,3,2,3,3,3,,3/15/2005
"SO","SO11407",18,"BASEBALL","SWIMMING",,"WRITING","WALKING",,"DSB",1,0,1,1,0,2,0,,,1,2,2,1,0,2,0,,,0,,,,,,1,2,1,1,0,,3,1,2,1,2,2,1,2,2,0,2,9,,,6/15/2005
"SO","SO11415",12,"BASEBALL","BASKETBALL",,,,,"ABW",1,1,2,1,1,2,0,,,0,,,,,,,,,1,2,0,,,,0,,,,,,2,2,2,1,2,1,1,3,3,3,1,3,9,,12/15/1998
"SO","SO11415",18,,,,,,,"ABW",0,,,,,,,,,0,,,,,,,,,0,,,,,,1,1,1,1,1,1,2,0,1,1,2,2,1,3,9,3,9,9,,,3/15/2005
"SO","SO11430",12,,,,"VIDEOGAMES","PLAY CARDS",,"MCP",0,,,,,,,,,1,0,1,1,0,1,0,,,0,,,,,,1,2,1,0,0,,3,0,2,1,2,2,1,2,1,1,9,2,9,,1/15/2000
"SO","SO11430",18,,,,"CARS, MESSING AROUND WITH THEM",,,"BBN",0,,,,,,,,,1,1,1,0,,,,,,0,,,,,,1,1,1,1,0,,2,2,1,1,1,1,1,2,9,1,9,9,,,9/15/2005
"SO","SO11442",12,"BASKETBALL","FOOTBALL",,"ARTS AND CRAFTS AND DRAWING",,,"MCP",1,1,1,1,0,2,0,,,1,1,2,0,,,,,,0,,,,,,1,1,1,2,1,1,3,2,1,2,2,1,1,3,2,3,3,2,9,,1/15/2000
"SO","SO11442",18,"FOOTBALL","BASKETBALL","TRACK","HANDS ON CRAFTS",,,"BBN",1,2,2,1,2,2,1,1,1,1,0,1,0,,,,,,1,2,1,1,1,1,1,2,1,1,1,1,3,2,2,2,2,2,1,2,2,3,3,3,3,9,6/15/2005
