EAEA4531112 22  5  0  0 0 042 000011000011000000 0000000000
EAEA4531114 19  1  0  0 0 031 000011000011000000 0000000000
EAEA4531116  2  0  0  0 0 020 000010000010000000 0000000000
EAEA4532412 45  8  0  0 0 041 000011000011110001 1100011100
EAEA4532414 65 21  6  6 0 033 220011110011110000 0000000000
EAEA4532416 41 33  0  0 0 032 000011000011110010 1100101100
EAEA4534614 49 33  4  2 2 044 211011111011111000 0000000000
EAEA4534616 12  2  0  0 0 021 000011000011110000 1100001100
EAEA4535212 45 10  0  0 0 042 000011000011000000 0000000000
EAEA4535214 41  8  0  0 0 032 000011000011000010 0000100000
EAEA4539512  8  7  6  3 2 123 421111111111111100 0000000000
EAEA4539514  6  6  3  0 1 223 301211101111101100 0000000000
EAEA4539516  1  0  0  0 0 010 000010000010000000 0000000000
EAEA4540012 83 33  0  0 0 043 000011000011111001 4310011110
EAEA4540014 38 43  8  8 0 044 440011110011110000 0000000000
EAEA4540016  6  0  3  3 0 030 220010110011110101 1001011001
EAEA4543712 30  0 25 25 0 030 110010110010110000 0000000000
EAEA4543714 10  8  0  0 0 033 000011000011000000 0000000000
EAEA4543716  2  2  0  0 0 021 000011000011000000 0000000000
EAEA4545412  2  0  2  2 0 010 220010110010110000 2200001100
EAEA4545416  9  9  0  0 0 045 000011000011000000 0000000000
EAEA4547612  6  0  0  0 0 020 000010000010000000 0000000000
EAEA4547614  0  0  0  0 0 000 000000000010000010 0000100000
EAEA4547616 10  3  0  0 0 042 000011000011000000 0000000000
EAEA4549812  5  4  0  0 0 021 000011000011000000 0000000000
EAEA4549814  6 16  0  0 0 023 000011000011000000 0000000000
EAEA4549816  8  4  0  0 0 031 000011000011000000 0000000000
EAEA4550612  2  0  1  1 0 020 110010110010110000 0000000000
EAEA4550616  8  0  0  0 0 010 000010000010000000 0000000000
EAEA4552712 12 12  5  5 0 032 330011110011110000 0000000000
EAEA4552714 16  4  0  0 0 031 000011000011110001 1100011100
EAEA4552716 14  6  1  1 0 042 110011110011110000 0000000000
EAEA4553112 58 87 21 20 1 045 431011111011111000 0000000000
EAEA4553114 30 74  6  6 0 035 220011110011110010 0000100000
EAEA4553116 15  8  0  0 0 011 000011000011101010 1010101010
EAEA4557012 20 10  0  0 0 033 000011000011000000 0000000000
EAEA4557014 11  0  0  0 0 030 000010000011110003 2200011100
EAEA4558812 13  3  0  0 0 042 000011000011000000 0000000000
EAEA4558814  0  0  0  0 0 000 000000000010110010 1100101100
EAEA4558816 31  5  0  0 0 043 000011000011000000 0000000000
EAEA4559212  1  0  0  0 0 010 000010000010000000 0000000000
EAEA4560712 36  1  3  3 0 041 220011110011110000 0000000000
EAEA4560714 14  6  2  2 0 032 110011110011110000 0000000000
EAEA4562812  5 65  0  0 0 023 000011000011110011 2200111100
EAEA4562814  1  4  0  0 0 011 000011000011111023 5410111110
EAEA4562816  4     0  0 0 01  00001 00001 11001  11001 1100
EAEA4563012 49 32 20 20 0 044 33001111001111110110334011111
EAEA4563014 10  6  0  0 0 043 000011000011000000 0000000000
EAEA4563016 31 12  0  0 0 043 000011000011000000 0000000000
EAEA4564214 39  0  0  0 0 040 000010000011000001 0000010000
EAEA4564216  2  4  0  0 0 011 000011000011000010 0000100000
EAEA4566312 12 15  0  0 0 021 000011000011000000 0000000000
EAEA4566314  0  0  0  0 0 000 000000000011110042 1100111100
EAEA4566316  8  0  0  0 0 020 000010000011110021 2200111100
EAEA4567412 66 20  0  0 0 044 000011000011000000 0000000000
EAEA4567414 90  8  0  0 0 041 000011000011000000 0000000000
EAEA4567416 80  8  3  3 0 043 220011110011110000 0000000000
EAEA4568912 25  0  0  0 0 010 000010000010000000 0000000000
EAEA4568914 31  0  0  0 0 030 000010000010000000 0000000000
EAEA4568916  0  0  0  0 0 000 000000000000000000 0000000000
EAEA4570214 23 15  0  0 0 031 000011000011000011 0000110000
EAEA4573512 19 33  4  4 0 023 110011110011110000 0000000000
EAEA4573514 12 39  4  2 2 024 211011111011111000 1100001100
EAEA4574712 31 23  0  0 0 042 000011000011110002 2200011100
EAEA4574714 60 12  0  0 0 042 000011000011110001 6600011100
EAEA4575112  5 17  0  0 0 023 000011000011000000 0000000000
EAEA4575114  3  5  1  1 0 022 110011110011110011 3300111100
EAEA4575116  1  2  0  0 0 012 000011000011000000 0000000000
EAEA4576812 12 14  1  1 0 024 110011110011111001 3210011110
EAEA4580412 25 33  0  0 0 012 000011000011000010 0000100000
EAEA4580414 40 23  4  4 0 023 110011110011110000 0000000000
EAEA4581212 56 57  8  8 0 045 330011110011111000 3210001110
EAEA4581214 38 21  4  4 0 033 110011110011111011 6510111110
EAEA4581216 48 35  0  0 0 035 000011000011110000 2200001100
EAEA4584512  0  1  0  0 0 001 000001000001110000 1100001100
EAEA4584514  8  4  0  0 0 032 000011000011111000 2110001110
EAEA4586612  1  2  0  0 0 012 000011000011000000 0000000000
EAEA4586614  0  1  0  0 0 001 000001000001000000 0000000000
EAEA4586616 27  2  0  0 0 031 000011000011000000 0000000000
EAEA4588112  1  0  0  0 0 010 000010000010000000 0000000000
EAEA4589912 20 16  0  0 0 032 000011000011110011 1100111100
EAEA4589914 27 29  0  0 0 042 000011000011110002 2200011100
EAEA4589916 24 50  0  0 0 042 000011000011000000 0000000000
EAEA4591812  4  0  0  0 0 010 000010000010000000 0000000000
EAEA4591816 52  3  0  0 0 042 000011000011000000 0000000000
EAEA4593212  9  0  0  0 0 030 000010000010000000 0000000000
EAEA4593214 35  4  0  0 0 031 000011000011000001 0000010000
EAEA4598712  3  0  0  0 0 020 000010000010110000 2200001100
EAEA4599312 14  5  1  1 0 032 110011110011110010 0000100000
MWMW0001312  4  1  0  0 0 011 000011000011111112 4211111111
MWMW0001314  0  0  0  0 0 000 000000000000000000 0000000000
MWMW0001316  8 31  0  0 0 034 000011000011000000 0000000000
MWMW0013612 37  8 16 12 4 042 431011111011111000 0000000000
MWMW0013614 31 24  0  0 0 043 000011000011111001 3210011110
MWMW0013616  8 10  2  1 1 022 211011111011111021 2200111100
MWMW0015012  6  0  0  0 0 030 000010000011110012 1100111100
MWMW0016912  1  0  0  0 0 010 000010000011000012 0000110000
MWMW0016914     5  0  0 0 0 3 0000 10000 10000 0 0000 00000
MWMW0016916  5  2  0  0 0 022 000011000011000010 0000100000
MWMW0017512 18 49  0  0 0 034 000011000011000000 0000000000
MWMW0017514  4  6  0  0 0 022 000011000011000000 0000000000
MWMW0017516  4  0  1  1 0 020 110010110010110000 0000000000
MWMW0018316  6  0  0  0 0 030 000010000010000000 0000000000
MWMW0019714  6  1  0  0 0 031 000011000011000000 0000000000
MWMW0021712  8  2  0  0 0 031 000011000011000000 0000000000
MWMW0021714  8 11  0  0 0 034 000011000011000000 0000000000
MWMW0021716 11 16  0  0 0 034 000011000011000000 0000000000
MWMW0022514 16 23  9  9 0 033 330011110011110000 0000000000
MWMW0025812 55 54  5  5 0 033 220011110011110000 0000000000
MWMW0025814  3  2  0  0 0 022 000011000011000000 0000000000
MWMW0025816  8  4  0  0 0 023 000011000011000000 0000000000
MWMW0027214  5  4  0  0 0 032 000011000011000010 0000100000
MWMW0027216  8  0  0  0 0 010 000010000011000032 0000110000
MWMW0028612 20 16  4  4 0 044 220011110011110000 0000000000
MWMW0028614 10 16  1  1 0 033 110011110011110000 0000000000
MWMW0028616 12 12  0  0 0 032 000011000011000000 0000000000
MWMW0030614 70 52  8  8 0 045 220011110011110000 1100001100
MWMW0031914  2  2  0  0 0 011 000011000011000010 0000100000
MWMW0032712 12 13  2  2 0 044 220011110011110000 0000000000
MWMW0032714 24 16  0  0 0 044 000011000011000001 0000010000
MWMW0033114  4  1  0  0 0 011 000011000011000031 0000110000
MWMW0033116  2  2  0  0 0 011 000011000011110030 1100101100
MWMW0035512 19  8  0  0 0 043 000011000011110000 1100001100
MWMW0035514 31 16  2  2 0 032 110011110011110000 0000000000
MWMW0035516  2  2  0  0 0 011 000011000011000000 0000000000
MWMW0036412 21  8  1  1 0 042 110011110011110000 0000000000
MWMW0036414  3  2  0  0 0 021 000011000011000000 0000000000
MWMW0036416  5 10  1  1 0 023 110011110011110000 0000000000
MWMW0037012 31  2  0  0 0 041 000011000011000000 0000000000
MWMW0037014 63 15  0  0 0 041 000011000011000000 0000000000
MWMW0037016  1  0  0  0 0 010 000010000010000000 0000000000
MWMW0038812 10  4  1  1 0 031 110011110011110000 0000000000
MWMW0038814  4  4  0  0 0 021 000011000011000000 0000000000
MWMW0038816 16  0  0  0 0 020 000010000010000000 0000000000
MWMW0040812100 75 23 19 2 245 421111111111111100 2110001110
MWMW0040814 25 15  0  0 0 011 000011000011110032 1100111100
MWMW0040816 54 65  0  0 0 035 000011000011000010 0000100000
MWMW0041612  2  1  0  0 0 021 000011000011000000 0000000000
MWMW0041614  2  0  0  0 0 010 000010000010000020 0000100000
MWMW0041616  1  0  0  0 0 010 000010000010000000 0000000000
MWMW0042912 19 29  0  0 0 022 000011000011110000 1100001100
MWMW0042914 25 19  0  0 0 012 000011000011000020 0000100000
MWMW0042916  4 26  0  0 0 022 000011000011000020 0000100000
MWMW0044114 65 60  0  0 0 034 000011000011000000 0000000000
MWMW0045712  9  0  0  0 0 040 000010000010000000 0000000000
MWMW0045714  2  0  0  0 0 020 000010000010000020 0000100000
MWMW0046212 16  9  1  1 0 035 110011110011110000 0000000000
MWMW0046214 16 10  0  0 0 023 000011000011000021 0000110000
MWMW0046216 16 16  0  0 0 032 000011000011000001 0000010000
MWMW0047312 63 31 13 13 0 043 550011110011110000 0000000000
MWMW0047314  0  0  0  0 0 000 000000000000000000 0000000000
MWMW0048512 56 16  6  6 0 042 220011110011110000 0000000000
MWMW0048514 16  0  0  0 0 020 000010000010000000 0000000000
MWMW0050314  6  2  0  0 0 031 000011000011111011 3210111110
MWMW0050316  6  6  2  2 0 022 110011110011110010 0000100000
MWMW0051112 35  1  0  0 0 041 000011000011000001 0000010000
MWMW0051114 16  8  4  2 2 033 211011111011111000 1100001100
MWMW0051116 12  0  0  0 0 040 000010000011110001 1100011100
MWMW0052414 59  4  0  0 0 041 000011000011000000 0000000000
MWMW0052416 50  0  0  0 0 020 000010000010000000 0000000000
MWMW0053914 31  2  0  0 0 031 000011000011000000 0000000000
MWMW0053916 16  2  0  0 0 031 000011000011000000 0000000000
MWMW0054612  4  4  0  0 0 011 000011000011000020 0000100000
MWMW0054614 25  2  0  0 0 011 000011000011000021 0000110000
MWMW0054616 14  2  2  2 0 041 110011110011110000 0000000000
MWMW0055212 41 41 12 12 0 044 220011110011110000 0000000000
MWMW0055214  8 19  0  0 0 032 000011000011000010 0000100000
MWMW0055216 37  8  0  0 0 043 000011000011000000 0000000000
MWMW0056712  2  1  0  0 0 021 000011000011000000 0000000000
MWMW0056714  4  0  0  0 0 010 000010000010000010 0000100000
MWMW0056716  1  0  0  0 0 010 000010000010000000 0000000000
MWMW0057812  8  0  0  0 0 040 000010000010000000 0000000000
MWMW0057814  1  0  0  0 0 010 000010000011000012 0000110000
MWMW0057816  4  0  0  0 0 010 000010000010000000 0000000000
MWMW0058012 80 29  2  0 2 042 202011101011111001 2200011100
MWMW0058014 33  4  0  0 0 031 000011000011111011 3210111110
MWMW0058016 29  4  0  0 0 021 000011000011000000 0000000000
MWMW0059516  6  2  0  0 0 031 000011000011000000 0000000000
MWMW0061212 63 42 14 14 0 044 330011110011110000 0000000000
MWMW0061214 38 17  2  2 0 035 110011110011110000 1100001100
MWMW0061216 13 15  2  1 1 034 211011111011111010 1100101100
MWMW0063814 12  4  0  0 0 041 000011000011000000 0000000000
MWMW0063816 41 31  0  0 0 033 000011000011111011 6510111110
MWMW0064512 75 50  0  0 0 032 000011000011111012 6510111110
MWMW0064514 28 59  3  2 0 144 320111110111111100 2110001110
MWMW0065312 22 24  2  2 0 044 220011110011110000 0000000000
MWMW0065314 23 28  3  1 2 034 211011111011111000 0000000000
MWMW0065316 28 19  0  0 0 042 00001100001111110311434011111
MWMW0067714 42  0  0  0 0 030 000010000010000000 0000000000
MWMW0068112  4  1  0  0 0 011 000011000011000010 0000100000
MWMW0069914  3  1  0  0 0 021 000011000011000010 0000100000
MWMW0069916  5  1  0  0 0 031 000011000011000000 0000000000
MWMW0071812  4  0  0  0 0 020 000010000010000010 0000100000
MWMW0071814  0  0  0  0 0 000 000000000010000040 0000100000
MWMW0071816  0  0  0  0 0 000 000000000010000040 0000100000
MWMW0072614 12  2  0  0 0 041 000011000011000000 0000000000
MWMW0072616 10  4  0  0 0 021 000011000011110011 1100111100
MWMW0074414 41  8  0  0 0 042 000011000011000000 0000000000
MWMW0074416 28  4  0  0 0 041 000011000011000000 0000000000
MWMW0077112 37 16  0  0 0 043 000011000011110000 2200001100
MWMW0077114 31 16  4  4 0 042 110011110011110001 2200011100
MWMW0077116 14 18  2  2 0 034 110011110011111010 4310101110
MWMW0080714 45 24  0  0 0 033 000011000011000011 0000110000
MWMW0080716  0 33  0  0 0 003 000001000011000021 0000110000
MWMW0082814 24  0  0  0 0 040 000010000010000000 0000000000
MWMW0083012 48  6  0  0 0 032 000011000011110012 4400111100
MWMW0083014  4  0  0  0 0 020 000010000011110021 1100111100
MWMW0085612    42 20 12 8 0 4 5410 11110 11111 0 2101 01101
MWMW0085614 14 12 13 12 1 044 541011111011111000 0000000000
MWMW0085616 10  6 14 10 0 432 430111110111111111 6321111111
MWMW0086312 60 16  1  1 0 043 110011110011110000 0000000000
MWMW0086314 39  5  0  0 0 042 000011000011000000 0000000000
MWMW0087412  0  0 25 25 0 000 110000110011110043 1100111100
MWMW0087414  0  0  0  0 0 000 000000000011110034 2200111100
MWMW0087416 25  4  0  0 0 011 000011000011110033 3300111100
MWMW0088914  4  3  1  1 0 042 110011110011110000 0000000000
MWMW0089112 53  8  0  0 0 041 000011000011000000 0000000000
MWMW0089114 90 25  0  0 0 041 000011000011000000 0000000000
MWMW0089116 10  4  0  0 0 021 000011000011000000 0000000000
MWMW0094712 43  9  0  0 0 044 000011000011000000 0000000000
MWMW0094716 27  4  0  0 0 032 000011000011000000 0000000000
MWMW0096812 33  3  2  2 0 042 110011110011110000 0000000000
MWMW0096814 26  4  0  0 0 023 000011000011110000 1100001100
MWMW0096816 30  6  0  0 0 042 000011000011000000 0000000000
MWMW0097912100 40  0  0 0 042 000011000011000000 0000000000
MWMW0097914 16 58  0  0 0 023 000011000011000020 0000100000
MWMW0097916  8 16  0  0 0 012 000011000011111021 2110111110
MWMW0103312 33  4  0  0 0 041 000011000011000000 0000000000
MWMW0104012 31  0  0  0 0 030 000010000011000001 0000010000
MWMW0104014 31  0  0  0 0 030 000010000011000001 0000010000
MWMW0104016 10  0  0  0 0 030 000010000010000000 0000000000
MWMW0106112  8  3  0  0 0 032 000011000011110000 1100001100
MWMW0106116  6  0  0  0 0 030 000010000011000012 0000110000
MWMW0108612  2  1  0  0 0 011 000011000011000000 0000000000
MWMW0109414 25  2     0   011  0 011 0 011 0 000  0 000 0 0
MWMW0110512 11 41  0  0 0 043 000011000011110000 2200001100
MWMW0110514 11 15  8  0 8 031 101011101011101000 0000000000
MWMW0111812  0  0  0  0 0 000 000000000010000010 0000100000
MWMW0111814  5  4  0  0 0 021 000011000011000000 0000000000
MWMW0114412 57 29  0  0 0 042 000011000011000000 0000000000
MWMW0114416 17 12  0  0 0 044 000011000011000000 0000000000
MWMW0116012  0  0  0  0 0 000 000000000011000022 0000110000
MWMW0116014  0  0  0  0 0 000 000000000011000021 0000110000
MWMW0116016 10  0  0  0 0 030 000010000011000001 0000010000
MWMW0117112  5  0  0  0 0 020 000010000010000000 0000000000
MWMW0117114  0  0  0  0 0 000 000000000010000020 0000100000
MWMW0119312 35  8  1  1 0 042 110011110011110000 1100001100
MWMW0120012 45 25  4  4 0 044 110011110011110000 0000000000
MWMW0120014 63 30  0  0 0 043 000011000011000000 0000000000
MWMW0120016 23  2  0  0 0 031 000011000011000000 0000000000
MWMW0124912 33  0  0  0 0 020 000010000010000000 0000000000
MWMW0124916 21 10  9  9 0 033 550011110011110000 0000000000
MWMW0127612  5  0  0  0 0 030 000010000010000000 0000000000
MWMW0127614  8  1  0  0 0 021 000011000011000000 0000000000
MWMW0127616 16  0  0  0 0 030 000010000010000000 0000000000
MWMW0130212  9 18  0  0 0 023 000011000011000000 0000000000
MWMW0130214  7  6  0  0 0 032 000011000011110000 1100001100
MWMW0130216  2  0  0  0 0 010 000010000010000000 0000000000
MWMW0132312  6  8  2  2 0 035 220011110011110000 0000000000
MWMW0134712  4  0  0  0 0 030 000010000010000000 0000000000
MWMW0134714  7  0  0  0 0 030 000010000010000010 0000100000
MWMW0134716  4  0  0  0 0 010 000010000010000030 0000100000
MWMW0135112 10  1  0  0 0 031 000011000011000000 0000000000
MWMW0135114  7  0  0  0 0 030 000010000010000000 0000000000
MWMW0142012 33  4  0  0 0 041 000011000011000000 0000000000
MWMW0142016 29  0  0  0 0 020 000010000010000010 0000100000
MWMW0143812 23  8 11  6 1 432 531111111111111111 1100111100
MWMW0143816  2  3  0  0 0 022 000011000011000000 0000000000
MWMW0148112 31  1  0  0 0 031 000011000011000000 0000000000
MWMW0152812  4  0  0  0 0 010 000010000010000000 0000000000
MWMW0152814 15  0  0  0 0 010 000010000010000030 0000100000
MWMW0152816  4  1  0  0 0 011 000011000011000000 0000000000
MWMW0154212  6  1  0  0 0 031 000011000011000000 0000000000
MWMW0159112 28  6  2  2 0 042 110011110011110000 0000000000
MWMW0159114 16  5  0  0 0 042 000011000011000000 0000000000
MWMW0159116  5  0  0  0 0 020 000010000010000000 0000000000
MWMW0160814 56 45 29 27 2 044 431011111011111000 0000000000
MWMW0160816 22 25  4  4 0 043 220011110011110000 0000000000
MWMW0162912 44 13  6  6 0 033 220011110011110001 1100011100
MWMW0162914 41  4  3  3 0 032 220011110011110001 1100011100
MWMW0162916 31  4  1  1 0 033 110011110011110011 1100111100
MWMW0163414  9  6  0  0 0 032 000011000011000000 0000000000
MWMW0163416  3  1  0  0 0 031 000011000011000000 0000000000
MWMW0165712 22  4  0  0 0 041 000011000011000000 0000000000
MWMW0165714 16  2  0  0 0 041 000011000011000000 0000000000
MWMW0165716 73  0  0  0 0 040 000010000010111000 2110001110
MWMW0167312 13 36  1  0 0 145 100111100111100100 0000000000
MWMW0167314 45 46 21  615 045 321011111011111000 0000000000
MWMW0168512 45  0  0  0 0 040 000010000011000001 0000010000
MWMW0168514 13  4  0  0 0 041 000011000011000000 0000000000
MWMW0168516 17  1 28 27 1 041 321011111011111102 4103011101
MWMW0170116 13  6  1  0 1 033 101011101011101010 0000100000
MWMW0173612 48 28  3  3 0 033 220011110011110000 0000000000
MWMW0173614 32 17  5  5 0 043 220011110011110000 0000000000
MWMW0173616     3  1  1 0 0 2 1100 11100 11100 1 2200 11100
MWMW0175012 24 11  1  1 0 045 110011110011110000 0000000000
MWMW0175014 27 35  0  0 0 034 000011000011000010 0000100000
MWMW0175016 16 90  1  1 0 034 110011110011110000 0000000000
MWMW0176914 41 23 10 10 0 043 330011110011110000 0000000000
MWMW0177512  8  0  0  0 0 010 000010000011110032 1100111100
MWMW0183912 13  2  0  0 0 031 000011000011000000 0000000000
MWMW0184612 83 32 12 12 0 045 220011110011110000 0000000000
MWMW0185212 28  4  0  0 0 042 000011000011000000 0000000000
MWMW0185214 56 16  0  0 0 043 000011000011000000 0000000000
MWMW0185216 38 19  0  0 0 042 000011000011110000 1100001100
MWMW0186712  0  0  0  0 0 000 000000000011000031 0000110000
MWMW0186714  1  0  0  0 0 010 000010000011000011 0000110000
MWMW0186716  4  0  0  0 0 010 000010000010000000 0000000000
MWMW0189512  8  0  0  0 0 030 000010000010000000 0000000000
MWMW0189514  4  0  0  0 0 030 000010000010000000 0000000000
MWMW0189516 10  4  0  0 0 041 000011000011000001 0000010000
MWMW0190612 16  7  0  0 0 033 000011000011000000 0000000000
MWMW0190614 20  9  1  1 0 042 110011110011110002 2200011100
MWMW0190616 18  2  0  0 0 041 000011000011000000 0000000000
MWMW0192716 48 10  2  2 0 032 110011110011111011 4310111110
MWMW0194312 16  4  0  0 0 033 000011000011000000 0000000000
MWMW0194314 10  1  0  0 0 031 000011000011000000 0000000000
MWMW0194316 14  6  0  0 0 043 000011000011000000 0000000000
MWMW0197012 14 10  2  2 0 034 110011110011110001 4400011100
MWMW0198812  0  0  0  0 0 000 000000000010000030 0000100000
MWMW0198814  2  0  0  0 0 020 000010000010000000 0000000000
MWMW0199212  2  2  0  0 0 012 000011000011000010 0000100000
MWMW0199214  2  0  0  0 0 010 000010000011000021 0000110000
MWMW0200812100 25  0  0 0 041 000011000011110001 1100011100
MWMW0200814 58  8  0  0 0 031 000011000011000000 0000000000
MWMW0201614  0  0  0  0 0 000 000000000000110000 1100001100
MWMW0201616  0  0  0  0 0 000 000000000000000000 0000000000
MWMW0204112  5  6  0  0 0 023 000011000011000000 0000000000
MWMW0204116 25  8  0  0 0 011 000011000011110033 1100111100
MWMW0205712 20 16  0  0 0 033 000011000011000000 0000000000
MWMW0205714  6  5  0  0 0 022 000011000011000000 0000000000
MWMW0205716 17  0  0  0 0 020 000010000010000000 0000000000
MWMW0207312 10  1  0  0 0 021 000011000011000020 0000100000
MWMW0209012 48  4  0  0 0 031 000011000011000000 0000000000
MWMW0209016 23  0  0  0 0 020 000010000011000012 0000110000
MWMW0211712 52  3  1  1 0 042 110011110011110000 0000000000
MWMW0211714 42  8  0  0 0 041 000011000011000000 0000000000
MWMW0211716 23 25  0  0 0 021 000011000011000000 0000000000
MWMW0212512 65 35  2  2 0 033 110011110011110000 0000000000
MWMW0212514 83 15  0  0 0 041 000011000011000000 0000000000
MWMW0212516 55 10  0  0 0 034 000011000011111010 3210101110
MWMW0214012 80 33  2  2 0 043 110011110011110000 1100001100
MWMW0214014100 28  0  0 0 043 000011000011110000 2200001100
MWMW0214016 69 25  0  0 0 041 000011000011110002 2200011100
MWMW0215812  3  1  0  0 0 021 000011000011000000 0000000000
MWMW0215814  1  0  0  0 0 010 000010000010000010 0000100000
MWMW0215816  4  0  0  0 0 010 000010000010000000 0000000000
MWMW0216114  0 12  0  0 0 002 000001000001000000 0000000000
MWMW0217212 12  0  0  0 0 030 000010000010000000 0000000000
MWMW0217216 27 23  4  4 0 033 110011110011110010 0000100000
MWMW0222212 16 27  2  2 0 033 110011110011110000 0000000000
MWMW0222216  8  4  0  0 0 021 000011000011000000 0000000000
MWMW0223614 16  4  0  0 0 031 000011000011000000 0000000000
MWMW0223616 29  2  0  0 0 021 000011000011000010 0000100000
MWMW0226912 15  0  0  0 0 010 000010000010000000 0000000000
MWMW0226914  1  0  0  0 0 010 000010000010000000 0000000000
MWMW0226916  6  0  0  0 0 020 000010000010000000 0000000000
MWMW0227512  8  0  0  0 0 010 000010000010000010 0000100000
MWMW0227514  4  0  0  0 0 020 000010000010000000 0000000000
MWMW0227516 35  0  0  0 0 040 000010000010000000 0000000000
MWMW0228314 15  8  0  0 0 011 000011000011110032 2200111100
MWMW0228316  8  2  0  0 0 011 000011000011110030 1100101100
MWMW0231112 12 34  6  6 0 023 220011110011110000 0000000000
MWMW0231114 16 40  1  1 0 022 110011110011111011 1010111010
MWMW0231116 17 37  0  0 0 023 000011000011000000 0000000000
MWMW0232412 13  7  0  0 0 043 000011000011110000 2200001100
MWMW0237812 12  4  2  2 0 032 110011110011110000 0000000000
MWMW0237814  4  1  1  1 0 031 110011110011110010 0000100000
MWMW0237816  4  1  0  0 0 021 000011000011000000 0000000000
MWMW0238014 20  0  0  0 0 030 000010000010000000 0000000000
MWMW0238016  1  0  0  0 0 010 000010000010000000 0000000000
MWMW0240012  5  2  1  1 0 032 110011110011110000 0000000000
MWMW0240014  8  6  0  0 0 032 000011000011000000 0000000000
MWMW0240016 12  4  4  4 0 041 110011110011110000 0000000000
MWMW0246512 63 12  0  0 0 042 000011000011000000 0000000000
MWMW0247612    55  0  0 0 0 3 0000 10000 10000 0 0000 00000
MWMW0247614 42 15  2  2 0 041 110011110011110001 0000010000
MWMW0247616 27 16  0  0 0 022 000011000011000000 0000000000
MWMW0248212 27  2  0  0 0 031 000011000011000000 0000000000
MWMW0248216  4  2  0  0 0 022 000011000011000000 0000000000
MWMW0253112 37  0  0  0 0 030 000010000010000010 0000100000
MWMW0253114 15  0  0  0 0 010 000010000011000021 0000110000
MWMW0253116  5  0  0  0 0 020 000010000010000010 0000100000
MWMW0254312  3  4  1  1 0 032 110011110011110000 0000000000
MWMW0254314  1  1  0  0 0 011 000011000011000000 0000000000
MWMW0254316  1  1  0  0 0 011 000011000011000000 0000000000
MWMW0258812 31 66 25 19 4 235 861111111111111100 0000000000
MWMW0259212 59 31 14 10 4 044 431011111011111000 0000000000
MWMW0259214 16  3  1  1 0 032 110011110011110000 0000000000
MWMW0259216 33  0  0  0 0 020 000010000011110023 1100111100
MWMW0266314 12  6  0  0 0 033 000011000011000000 0000000000
MWMW0268912  6  0  0  0 0 030 000010000010000000 0000000000
MWMW0268914  3  2  0  0 0 032 000011000011000000 0000000000
MWMW0268916 11  0  0  0 0 040 000010000010000000 0000000000
MWMW0269112 44  3  0  0 0 032 000011000011110000 1100001100
MWMW0270212  0  0  0  0 0 000 000000000011110041 1100111100
MWMW0270214  1  0  0  0 0 010 000010000010000010 0000100000
MWMW0270216  4  0  0  0 0 010 000010000010000010 0000100000
MWMW0271012 38 17  0  0 0 034 000011000011000000 0000000000
MWMW0271014 20 28  0  0 0 034 000011000011000010 0000100000
MWMW0271016  8 19  0  0 0 022 000011000011000000 0000000000
MWMW0272312 23  8 27  0 22534 201111101111101100 0000000000
MWMW0272314 25  8  2  2 0 042 110011110011110000 0000000000
MWMW0273516  8  0  0  0 0 010 000010000010000000 0000000000
MWMW0275112 14  1  0  0 0 041 000011000011000000 0000000000
MWMW0275116  4  4  0  0 0 022 000011000011000010 0000100000
MWMW0276812 49 17 10 10 0 042 220011110011110000 0000000000
MWMW0276816 25  4  2  2 0 042 110011110011110000 0000000000
MWMW0277914 25  2  0  0 0 031 000011000011000000 0000000000
MWMW0277916 20  0  0  0 0 030 000010000010000000 0000000000
MWMW0278412  5  3  0  0 0 022 000011000011000010 0000100000
MWMW0278414 45 19  0  0 0 032 000011000011000000 0000000000
MWMW0278416 48  8  0  0 0 031 000011000011000002 0000010000
MWMW0279612 54  2  2  2 0 031 110011110011110010 0000100000
MWMW0279614 62 52  0  0 0 043 000011000011000001 0000010000
MWMW0279616 35 28  0  0 0 044 000011000011000000 0000000000
MWMW0280412 12  4  0  0 0 021 000011000011110010 2200101100
MWMW0280414 30  4  0  0 0 021 000011000011000010 0000100000
MWMW0280416 24  0  0  0 0 040 000010000010000000 0000000000
MWMW0285312 55  0  0  0 0 030 000010000010000000 0000000000
MWMW0285314 37  0  0  0 0 030 000010000010000000 0000000000
MWMW0285316 12  0  0  0 0 020 000010000010000000 0000000000
MWMW0287714 24 20  0  0 0 044 000011000011110000 1100001100
MWMW0287716 33  8  0  0 0 032 000011000011000001 0000010000
MWMW0289912 14  1  0  0 0 041 000011000011000000 0000000000
MWMW0289914 12  0  0  0 0 030 000010000010000000 0000000000
MWMW0289916  8  0  0  0 0 030 000010000010000000 0000000000
MWMW0290512 13  4  0  0 0 041 000011000011000000 0000000000
MWMW0290514 20  6  0  0 0 032 000011000011000000 0000000000
MWMW0290516  7  0  0  0 0 030 000010000010000000 0000000000
MWMW0293212 18  4  2  2 0 041 110011110011110000 0000000000
MWMW0293214  6  1  0  0 0 031 000011000011000000 0000000000
MWMW0293216  5  4  0  0 0 023 000011000011000000 0000000000
MWMW0294412 16  2  2  2 0 031 110011110011110000 0000000000
MWMW0294414 10  0  0  0 0 030 000010000011000001 0000010000
MWMW0295914  7  0  0  0 0 030 000010000010000000 0000000000
MWMW0295916  6  0  0  0 0 020 000010000010000000 0000000000
